ID,SystemCodeNumber,Capacity,Latitude,Longitude,Occupancy,VehicleType,TrafficConditionNearby,QueueLength,IsSpecialDay,LastUpdatedDate,LastUpdatedTime,Timestamp,TrafficConditionNearby_numeric,Price
1325,BHMBCCTHL01,387,26.14449459,91.73620513,322,car,average,3,0,04-10-2016,14:29:00,2016-10-04 14:29:00,2,11.63204134366925
13,BHMBCCMKT01,577,26.14453614,91.73617216,215,truck,average,3,0,04-10-2016,14:29:00,2016-10-04 14:29:00,2,11.17261698440208
10509,Others-CCCPS119a,2803,26.14754061,91.72797041,560,car,average,4,0,04-10-2016,14:29:00,2016-10-04 14:29:00,2,11.499785943631824
2637,BHMEURBRD01,470,26.14901995,91.7395035,433,bike,average,4,0,04-10-2016,14:29:00,2016-10-04 14:29:00,2,12.221276595744682
9197,Others-CCCPS105a,2009,26.14747299,91.72804914,1420,bike,high,7,0,04-10-2016,14:29:00,2016-10-04 14:29:00,3,13.50681931309109
7885,Broad Street,690,26.13795775,91.74099445,621,car,average,4,0,04-10-2016,14:29:00,2016-10-04 14:29:00,2,12.2
15757,Others-CCCPS98,3103,26.14749998,91.72797778,1238,car,average,5,0,04-10-2016,14:29:00,2016-10-04 14:29:00,2,12.198968739929102
14445,Others-CCCPS8,1322,26.14754886,91.72799519,793,bike,average,4,0,04-10-2016,14:29:00,2016-10-04 14:29:00,2,11.899848714069591
6573,BHMNCPNST01,485,26.14004753,91.73097233,373,car,average,4,0,04-10-2016,14:29:00,2016-10-04 14:29:00,2,12.069072164948453
5261,BHMNCPHST01,1200,26.14001386,91.73099967,760,car,average,4,0,04-10-2016,14:29:00,2016-10-04 14:29:00,2,12.933333333333334
1326,BHMBCCTHL01,387,26.14449459,91.73620513,307,truck,average,4,0,04-10-2016,14:57:00,2016-10-04 14:57:00,2,12.09328165374677
3950,BHMMBMMBX01,687,20.0000347,78.00000286,593,cycle,average,4,0,04-10-2016,14:57:00,2016-10-04 14:57:00,2,12.163173216885008
11822,Others-CCCPS135a,3883,26.14749943,91.72800489,3011,car,average,6,0,04-10-2016,14:57:00,2016-10-04 14:57:00,2,13.075431367499357
6574,BHMNCPNST01,485,26.14004753,91.73097233,354,bike,average,4,0,04-10-2016,14:57:00,2016-10-04 14:57:00,2,12.029896907216495
17070,Shopping,1920,26.15050395,91.73353109,1381,car,average,5,0,04-10-2016,14:57:00,2016-10-04 14:57:00,2,12.519270833333334
10510,Others-CCCPS119a,2803,26.14754061,91.72797041,529,bike,average,4,0,04-10-2016,14:57:00,2016-10-04 14:57:00,2,11.488726364609347
2638,BHMEURBRD01,470,26.14901995,91.7395035,426,car,average,4,0,04-10-2016,14:57:00,2016-10-04 14:57:00,2,12.206382978723404
9198,Others-CCCPS105a,2009,26.14747299,91.72804914,1346,car,average,4,0,04-10-2016,14:57:00,2016-10-04 14:57:00,2,11.96998506719761
15758,Others-CCCPS98,3103,26.14749998,91.72797778,1169,car,average,5,0,04-10-2016,14:57:00,2016-10-04 14:57:00,2,12.176732194650338
7886,Broad Street,690,26.13795775,91.74099445,606,car,average,5,0,04-10-2016,14:57:00,2016-10-04 14:57:00,2,12.678260869565216
14446,Others-CCCPS8,1322,26.14754886,91.72799519,753,cycle,average,4,0,04-10-2016,14:57:00,2016-10-04 14:57:00,2,11.869591527987897
5262,BHMNCPHST01,1200,26.14001386,91.73099967,727,car,average,4,0,04-10-2016,14:57:00,2016-10-04 14:57:00,2,11.905833333333334
13134,Others-CCCPS202,2937,26.14749053,91.72799688,1267,bike,high,7,0,04-10-2016,14:57:00,2016-10-04 14:57:00,3,13.231392577459992
14,BHMBCCMKT01,577,26.14453614,91.73617216,192,bike,average,3,0,04-10-2016,14:57:00,2016-10-04 14:57:00,2,12.132755632582324
7887,Broad Street,690,26.13795775,91.74099445,581,car,low,2,0,04-10-2016,15:30:00,2016-10-04 15:30:00,1,11.142028985507245
1327,BHMBCCTHL01,387,26.14449459,91.73620513,294,car,low,2,0,04-10-2016,15:30:00,2016-10-04 15:30:00,1,11.05968992248062
17071,Shopping,1920,26.15050395,91.73353109,1300,car,low,3,0,04-10-2016,15:30:00,2016-10-04 15:30:00,1,11.477083333333333
9199,Others-CCCPS105a,2009,26.14747299,91.72804914,1288,bike,low,3,0,04-10-2016,15:30:00,2016-10-04 15:30:00,1,11.441114982578398
15759,Others-CCCPS98,3103,26.14749998,91.72797778,1127,car,low,3,0,04-10-2016,15:30:00,2016-10-04 15:30:00,1,11.163196906219788
14447,Others-CCCPS8,1322,26.14754886,91.72799519,716,car,low,2,0,04-10-2016,15:30:00,2016-10-04 15:30:00,1,10.841603630862329
2639,BHMEURBRD01,470,26.14901995,91.7395035,411,car,low,3,0,04-10-2016,15:30:00,2016-10-04 15:30:00,1,11.674468085106383
6575,BHMNCPNST01,485,26.14004753,91.73097233,338,car,low,3,0,04-10-2016,15:30:00,2016-10-04 15:30:00,1,11.496907216494845
3951,BHMMBMMBX01,687,20.0000347,78.00000286,572,car,average,3,0,04-10-2016,15:30:00,2016-10-04 15:30:00,2,11.632605531295487
15,BHMBCCMKT01,577,26.14453614,91.73617216,165,car,low,2,0,04-10-2016,15:30:00,2016-10-04 15:30:00,1,10.585961871750433
13135,Others-CCCPS202,2937,26.14749053,91.72799688,1213,car,average,4,0,04-10-2016,15:30:00,2016-10-04 15:30:00,2,11.713006469186244
5263,BHMNCPHST01,1200,26.14001386,91.73099967,678,car,low,3,0,04-10-2016,15:30:00,2016-10-04 15:30:00,1,11.365
10511,Others-CCCPS119a,2803,26.14754061,91.72797041,511,car,low,2,0,04-10-2016,15:30:00,2016-10-04 15:30:00,1,10.482304673564038
11823,Others-CCCPS135a,3883,26.14749943,91.72800489,2839,car,low,4,0,04-10-2016,15:30:00,2016-10-04 15:30:00,1,11.031135719804276
7888,Broad Street,690,26.13795775,91.74099445,534,car,low,2,0,04-10-2016,16:04:00,2016-10-04 16:04:00,1,11.07391304347826
6576,BHMNCPNST01,485,26.14004753,91.73097233,317,car,low,2,0,04-10-2016,16:04:00,2016-10-04 16:04:00,1,10.953608247422682
1328,BHMBCCTHL01,387,26.14449459,91.73620513,270,car,low,1,0,04-10-2016,16:04:00,2016-10-04 16:04:00,1,10.497674418604653
13136,Others-CCCPS202,2937,26.14749053,91.72799688,1121,truck,average,3,0,04-10-2016,16:04:00,2016-10-04 16:04:00,2,11.181681988423563
14448,Others-CCCPS8,1322,26.14754886,91.72799519,664,bike,low,2,0,04-10-2016,16:04:00,2016-10-04 16:04:00,1,10.802269288956127
5264,BHMNCPHST01,1200,26.14001386,91.73099967,648,bike,low,3,0,04-10-2016,16:04:00,2016-10-04 16:04:00,1,11.34
3952,BHMMBMMBX01,687,20.0000347,78.00000286,511,car,low,3,0,04-10-2016,16:04:00,2016-10-04 16:04:00,1,11.543813682678312
10512,Others-CCCPS119a,2803,26.14754061,91.72797041,461,car,average,3,0,04-10-2016,16:04:00,2016-10-04 16:04:00,2,10.964466642882627
16,BHMBCCMKT01,577,26.14453614,91.73617216,162,bike,low,1,0,04-10-2016,16:04:00,2016-10-04 16:04:00,1,10.080762564991335
2640,BHMEURBRD01,470,26.14901995,91.7395035,376,bike,low,3,0,04-10-2016,16:04:00,2016-10-04 16:04:00,1,11.6
15760,Others-CCCPS98,3103,26.14749998,91.72797778,1019,car,low,3,0,04-10-2016,16:04:00,2016-10-04 16:04:00,1,11.128391878826942
17072,Shopping,1920,26.15050395,91.73353109,1218,car,low,3,0,04-10-2016,16:04:00,2016-10-04 16:04:00,1,11.434375000000001
9200,Others-CCCPS105a,2009,26.14747299,91.72804914,1175,cycle,low,3,0,04-10-2016,16:04:00,2016-10-04 16:04:00,1,11.384868093578895
11824,Others-CCCPS135a,3883,26.14749943,91.72800489,2656,bike,low,2,0,04-10-2016,16:04:00,2016-10-04 16:04:00,1,11.984007210919394
17,BHMBCCMKT01,577,26.14453614,91.73617216,143,car,average,2,0,04-10-2016,16:31:00,2016-10-04 16:31:00,2,10.54783362218371
14449,Others-CCCPS8,1322,26.14754886,91.72799519,618,truck,low,2,0,04-10-2016,16:31:00,2016-10-04 16:31:00,1,10.76747352496218
13137,Others-CCCPS202,2937,26.14749053,91.72799688,1015,car,low,2,0,04-10-2016,16:31:00,2016-10-04 16:31:00,1,10.645590738849167
15761,Others-CCCPS98,3103,26.14749998,91.72797778,936,bike,low,2,0,04-10-2016,16:31:00,2016-10-04 16:31:00,1,10.601643570737995
9201,Others-CCCPS105a,2009,26.14747299,91.72804914,1089,car,low,2,0,04-10-2016,16:31:00,2016-10-04 16:31:00,1,10.842060726729716
11825,Others-CCCPS135a,3883,26.14749943,91.72800489,2359,car,low,3,0,04-10-2016,16:31:00,2016-10-04 16:31:00,1,11.407519958794747
17073,Shopping,1920,26.15050395,91.73353109,1075,truck,low,2,0,04-10-2016,16:31:00,2016-10-04 16:31:00,1,10.859895833333333
1329,BHMBCCTHL01,387,26.14449459,91.73620513,245,car,low,2,0,04-10-2016,16:31:00,2016-10-04 16:31:00,1,10.933074935400517
10513,Others-CCCPS119a,2803,26.14754061,91.72797041,406,truck,low,2,0,04-10-2016,16:31:00,2016-10-04 16:31:00,1,10.444844809133071
7889,Broad Street,690,26.13795775,91.74099445,466,cycle,average,2,0,04-10-2016,16:31:00,2016-10-04 16:31:00,2,10.975362318840581
3953,BHMMBMMBX01,687,20.0000347,78.00000286,471,car,low,2,0,04-10-2016,16:31:00,2016-10-04 16:31:00,1,10.985589519650656
2641,BHMEURBRD01,470,26.14901995,91.7395035,325,car,low,2,0,04-10-2016,16:31:00,2016-10-04 16:31:00,1,10.991489361702127
6577,BHMNCPNST01,485,26.14004753,91.73097233,304,car,low,2,0,04-10-2016,16:31:00,2016-10-04 16:31:00,1,10.92680412371134
5265,BHMNCPHST01,1200,26.14001386,91.73099967,565,cycle,average,2,0,04-10-2016,16:31:00,2016-10-04 16:31:00,2,11.770833333333334
3954,BHMMBMMBX01,687,20.0000347,78.00000286,282,bike,low,2,0,05-10-2016,07:57:00,2016-10-05 07:57:00,1,10.710480349344977
14450,Others-CCCPS8,1322,26.14754886,91.72799519,453,car,low,2,0,05-10-2016,07:57:00,2016-10-05 07:57:00,1,10.642662632375188
10514,Others-CCCPS119a,2803,26.14754061,91.72797041,246,bike,low,2,0,05-10-2016,07:57:00,2016-10-05 07:57:00,1,10.38776311095255
9202,Others-CCCPS105a,2009,26.14747299,91.72804914,735,bike,low,2,0,05-10-2016,07:57:00,2016-10-05 07:57:00,1,10.665853658536586
17074,Shopping,1920,26.15050395,91.73353109,602,car,low,2,0,05-10-2016,07:57:00,2016-10-05 07:57:00,1,10.613541666666666
18,BHMBCCMKT01,577,26.14453614,91.73617216,54,car,low,1,0,05-10-2016,07:57:00,2016-10-05 07:57:00,1,10.0
11826,Others-CCCPS135a,3883,26.14749943,91.72800489,1104,car,low,3,0,05-10-2016,07:57:00,2016-10-05 07:57:00,1,11.084316250321917
15762,Others-CCCPS98,3103,26.14749998,91.72797778,650,bike,low,2,0,05-10-2016,07:57:00,2016-10-05 07:57:00,1,10.509474701901386
1330,BHMBCCTHL01,387,26.14449459,91.73620513,146,car,low,2,0,05-10-2016,07:57:00,2016-10-05 07:57:00,1,10.677260981912145
6578,BHMNCPNST01,485,26.14004753,91.73097233,268,car,low,2,0,05-10-2016,07:57:00,2016-10-05 07:57:00,1,10.852577319587628
2642,BHMEURBRD01,470,26.14901995,91.7395035,127,car,low,1,0,05-10-2016,07:57:00,2016-10-05 07:57:00,1,10.070212765957447
13138,Others-CCCPS202,2937,26.14749053,91.72799688,594,car,low,2,0,05-10-2016,07:57:00,2016-10-05 07:57:00,1,10.502247191011236
5266,BHMNCPHST01,1200,26.14001386,91.73099967,229,car,average,2,0,05-10-2016,07:57:00,2016-10-05 07:57:00,2,10.490833333333335
7890,Broad Street,690,26.13795775,91.74099445,180,car,low,2,0,05-10-2016,07:57:00,2016-10-05 07:57:00,1,9.560869565217391
14451,Others-CCCPS8,1322,26.14754886,91.72799519,487,car,low,2,0,05-10-2016,08:30:00,2016-10-05 08:30:00,1,10.66838124054463
5267,BHMNCPHST01,1200,26.14001386,91.73099967,333,cycle,low,2,0,05-10-2016,08:30:00,2016-10-05 08:30:00,1,10.5775
7891,Broad Street,690,26.13795775,91.74099445,294,car,low,2,0,05-10-2016,08:30:00,2016-10-05 08:30:00,1,10.726086956521739
19,BHMBCCMKT01,577,26.14453614,91.73617216,59,car,average,1,0,05-10-2016,08:30:00,2016-10-05 08:30:00,2,10.0
11827,Others-CCCPS135a,3883,26.14749943,91.72800489,1599,car,low,2,0,05-10-2016,08:30:00,2016-10-05 08:30:00,1,10.711795003862992
1331,BHMBCCTHL01,387,26.14449459,91.73620513,169,car,low,2,0,05-10-2016,08:30:00,2016-10-05 08:30:00,1,10.73669250645995
17075,Shopping,1920,26.15050395,91.73353109,779,bike,low,2,0,05-10-2016,08:30:00,2016-10-05 08:30:00,1,10.705729166666666
9203,Others-CCCPS105a,2009,26.14747299,91.72804914,817,car,low,2,0,05-10-2016,08:30:00,2016-10-05 08:30:00,1,10.706669985067197
10515,Others-CCCPS119a,2803,26.14754061,91.72797041,326,car,low,2,0,05-10-2016,08:30:00,2016-10-05 08:30:00,1,10.416303960042812
15763,Others-CCCPS98,3103,26.14749998,91.72797778,760,car,low,2,0,05-10-2016,08:30:00,2016-10-05 08:30:00,1,10.544924266838542
6579,BHMNCPNST01,485,26.14004753,91.73097233,273,car,low,1,0,05-10-2016,08:30:00,2016-10-05 08:30:00,1,10.362886597938143
2643,BHMEURBRD01,470,26.14901995,91.7395035,201,truck,low,2,0,05-10-2016,08:30:00,2016-10-05 08:30:00,1,10.727659574468085
13139,Others-CCCPS202,2937,26.14749053,91.72799688,736,truck,low,2,0,05-10-2016,08:30:00,2016-10-05 08:30:00,1,11.550595846101466
3955,BHMMBMMBX01,687,20.0000347,78.00000286,330,car,low,2,0,05-10-2016,08:30:00,2016-10-05 08:30:00,1,10.780349344978166
15764,Others-CCCPS98,3103,26.14749998,91.72797778,896,car,average,4,0,05-10-2016,09:04:00,2016-10-05 09:04:00,2,11.588752819851758
10516,Others-CCCPS119a,2803,26.14754061,91.72797041,419,car,low,2,0,05-10-2016,09:04:00,2016-10-05 09:04:00,1,10.44948269711024
7892,Broad Street,690,26.13795775,91.74099445,424,car,low,2,0,05-10-2016,09:04:00,2016-10-05 09:04:00,1,10.914492753623188
6580,BHMNCPNST01,485,26.14004753,91.73097233,293,car,low,2,0,05-10-2016,09:04:00,2016-10-05 09:04:00,1,10.904123711340205
9204,Others-CCCPS105a,2009,26.14747299,91.72804914,949,car,low,2,0,05-10-2016,09:04:00,2016-10-05 09:04:00,1,10.772374315579892
3956,BHMMBMMBX01,687,20.0000347,78.00000286,395,cycle,average,3,0,05-10-2016,09:04:00,2016-10-05 09:04:00,2,11.374963609898108
11828,Others-CCCPS135a,3883,26.14749943,91.72800489,2142,car,low,3,0,05-10-2016,09:04:00,2016-10-05 09:04:00,1,11.35163533350502
14452,Others-CCCPS8,1322,26.14754886,91.72799519,554,bike,low,2,0,05-10-2016,09:04:00,2016-10-05 09:04:00,1,10.719062027231468
13140,Others-CCCPS202,2937,26.14749053,91.72799688,928,cycle,low,3,0,05-10-2016,09:04:00,2016-10-05 09:04:00,1,11.115968675519238
5268,BHMNCPHST01,1200,26.14001386,91.73099967,470,bike,low,2,0,05-10-2016,09:04:00,2016-10-05 09:04:00,1,10.691666666666666
17076,Shopping,1920,26.15050395,91.73353109,975,car,average,4,0,05-10-2016,09:04:00,2016-10-05 09:04:00,2,11.807812499999999
1332,BHMBCCTHL01,387,26.14449459,91.73620513,211,bike,low,2,0,05-10-2016,09:04:00,2016-10-05 09:04:00,1,10.845219638242893
20,BHMBCCMKT01,577,26.14453614,91.73617216,71,car,low,2,0,05-10-2016,09:04:00,2016-10-05 09:04:00,1,10.423050259965338
2644,BHMEURBRD01,470,26.14901995,91.7395035,283,car,low,2,0,05-10-2016,09:04:00,2016-10-05 09:04:00,1,11.902127659574468
6581,BHMNCPNST01,485,26.14004753,91.73097233,317,car,low,2,0,05-10-2016,09:30:00,2016-10-05 09:30:00,1,10.953608247422682
9205,Others-CCCPS105a,2009,26.14747299,91.72804914,1090,car,average,3,0,05-10-2016,09:30:00,2016-10-05 09:30:00,2,11.342558486809358
17077,Shopping,1920,26.15050395,91.73353109,1138,car,low,3,0,05-10-2016,09:30:00,2016-10-05 09:30:00,1,11.392708333333331
1333,BHMBCCTHL01,387,26.14449459,91.73620513,256,bike,low,3,0,05-10-2016,09:30:00,2016-10-05 09:30:00,1,11.461498708010335
13141,Others-CCCPS202,2937,26.14749053,91.72799688,1083,car,average,4,0,05-10-2016,09:30:00,2016-10-05 09:30:00,2,11.668743615934627
11829,Others-CCCPS135a,3883,26.14749943,91.72800489,2552,car,low,3,0,05-10-2016,09:30:00,2016-10-05 09:30:00,1,11.457223796033995
2645,BHMEURBRD01,470,26.14901995,91.7395035,347,cycle,low,2,0,05-10-2016,09:30:00,2016-10-05 09:30:00,1,11.038297872340426
21,BHMBCCMKT01,577,26.14453614,91.73617216,83,car,average,2,0,05-10-2016,09:30:00,2016-10-05 09:30:00,2,10.443847487001733
3957,BHMMBMMBX01,687,20.0000347,78.00000286,464,car,low,2,0,05-10-2016,09:30:00,2016-10-05 09:30:00,1,10.975400291120817
15765,Others-CCCPS98,3103,26.14749998,91.72797778,1003,car,low,3,0,05-10-2016,09:30:00,2016-10-05 09:30:00,1,11.123235578472446
5269,BHMNCPHST01,1200,26.14001386,91.73099967,584,car,low,3,0,05-10-2016,09:30:00,2016-10-05 09:30:00,1,11.286666666666667
14453,Others-CCCPS8,1322,26.14754886,91.72799519,626,car,low,3,0,05-10-2016,09:30:00,2016-10-05 09:30:00,1,11.273524962178518
10517,Others-CCCPS119a,2803,26.14754061,91.72797041,478,cycle,low,3,0,05-10-2016,09:30:00,2016-10-05 09:30:00,1,11.970531573314306
7893,Broad Street,690,26.13795775,91.74099445,510,car,low,2,0,05-10-2016,09:30:00,2016-10-05 09:30:00,1,10.03913043478261
6582,BHMNCPNST01,485,26.14004753,91.73097233,339,truck,low,3,0,05-10-2016,10:04:00,2016-10-05 10:04:00,1,11.498969072164948
13142,Others-CCCPS202,2937,26.14749053,91.72799688,1221,truck,low,4,0,05-10-2016,10:04:00,2016-10-05 10:04:00,1,11.715730337078652
9206,Others-CCCPS105a,2009,26.14747299,91.72804914,1246,car,average,5,0,05-10-2016,10:04:00,2016-10-05 10:04:00,2,12.42020905923345
5270,BHMNCPHST01,1200,26.14001386,91.73099967,699,car,average,5,0,05-10-2016,10:04:00,2016-10-05 10:04:00,2,12.3825
14454,Others-CCCPS8,1322,26.14754886,91.72799519,710,car,low,3,0,05-10-2016,10:04:00,2016-10-05 10:04:00,1,11.337065052950075
17078,Shopping,1920,26.15050395,91.73353109,1306,truck,low,4,0,05-10-2016,10:04:00,2016-10-05 10:04:00,1,11.980208333333334
7894,Broad Street,690,26.13795775,91.74099445,572,car,low,3,0,05-10-2016,10:04:00,2016-10-05 10:04:00,1,11.628985507246377
1334,BHMBCCTHL01,387,26.14449459,91.73620513,310,car,low,3,0,05-10-2016,10:04:00,2016-10-05 10:04:00,1,11.601033591731266
3958,BHMMBMMBX01,687,20.0000347,78.00000286,536,car,low,4,0,05-10-2016,10:04:00,2016-10-05 10:04:00,1,12.080203784570598
22,BHMBCCMKT01,577,26.14453614,91.73617216,114,car,low,3,0,05-10-2016,10:04:00,2016-10-05 10:04:00,1,10.997573656845754
15766,Others-CCCPS98,3103,26.14749998,91.72797778,1112,bike,low,4,0,05-10-2016,10:04:00,2016-10-05 10:04:00,1,11.658362874637447
2646,BHMEURBRD01,470,26.14901995,91.7395035,383,bike,low,3,0,05-10-2016,10:04:00,2016-10-05 10:04:00,1,11.614893617021275
11830,Others-CCCPS135a,3883,26.14749943,91.72800489,2957,car,low,4,0,05-10-2016,10:04:00,2016-10-05 10:04:00,1,12.061524594385784
10518,Others-CCCPS119a,2803,26.14754061,91.72797041,547,car,average,4,0,05-10-2016,10:04:00,2016-10-05 10:04:00,2,12.495148055654656
2647,BHMEURBRD01,470,26.14901995,91.7395035,404,bike,average,4,0,05-10-2016,10:30:00,2016-10-05 10:30:00,2,12.159574468085106
17079,Shopping,1920,26.15050395,91.73353109,1379,car,average,5,0,05-10-2016,10:30:00,2016-10-05 10:30:00,2,12.518229166666668
13143,Others-CCCPS202,2937,26.14749053,91.72799688,1288,car,high,7,0,05-10-2016,10:30:00,2016-10-05 10:30:00,3,13.238542730677562
6583,BHMNCPNST01,485,26.14004753,91.73097233,355,car,average,3,0,05-10-2016,10:30:00,2016-10-05 10:30:00,2,11.531958762886598
9207,Others-CCCPS105a,2009,26.14747299,91.72804914,1339,car,average,4,0,05-10-2016,10:30:00,2016-10-05 10:30:00,2,11.966500746640119
10519,Others-CCCPS119a,2803,26.14754061,91.72797041,586,bike,average,5,0,05-10-2016,10:30:00,2016-10-05 10:30:00,2,12.009061719586159
1335,BHMBCCTHL01,387,26.14449459,91.73620513,337,bike,high,5,0,05-10-2016,10:30:00,2016-10-05 10:30:00,3,12.670801033591733
23,BHMBCCMKT01,577,26.14453614,91.73617216,128,truck,high,4,0,05-10-2016,10:30:00,2016-10-05 10:30:00,3,11.521837088388214
7895,Broad Street,690,26.13795775,91.74099445,598,bike,average,4,0,05-10-2016,10:30:00,2016-10-05 10:30:00,2,12.166666666666668
15767,Others-CCCPS98,3103,26.14749998,91.72797778,1182,car,high,6,0,05-10-2016,10:30:00,2016-10-05 10:30:00,3,12.680921688688366
14455,Others-CCCPS8,1322,26.14754886,91.72799519,761,car,average,4,0,05-10-2016,10:30:00,2016-10-05 10:30:00,2,11.875642965204236
5271,BHMNCPHST01,1200,26.14001386,91.73099967,736,truck,average,5,0,05-10-2016,10:30:00,2016-10-05 10:30:00,2,12.413333333333334
3959,BHMMBMMBX01,687,20.0000347,78.00000286,578,cycle,average,4,0,05-10-2016,10:30:00,2016-10-05 10:30:00,2,12.141339155749636
11831,Others-CCCPS135a,3883,26.14749943,91.72800489,3117,car,average,5,0,05-10-2016,10:30:00,2016-10-05 10:30:00,2,11.602729848055628
3960,BHMMBMMBX01,687,20.0000347,78.00000286,619,car,average,5,0,05-10-2016,11:04:00,2016-10-05 11:04:00,2,12.701018922852985
13144,Others-CCCPS202,2937,26.14749053,91.72799688,1330,car,average,6,0,05-10-2016,11:04:00,2016-10-05 11:04:00,2,12.7528430371127
7896,Broad Street,690,26.13795775,91.74099445,624,car,average,6,0,05-10-2016,11:04:00,2016-10-05 11:04:00,2,13.204347826086957
5272,BHMNCPHST01,1200,26.14001386,91.73099967,757,bike,average,5,0,05-10-2016,11:04:00,2016-10-05 11:04:00,2,12.430833333333332
2648,BHMEURBRD01,470,26.14901995,91.7395035,420,car,average,5,0,05-10-2016,11:04:00,2016-10-05 11:04:00,2,12.693617021276594
17080,Shopping,1920,26.15050395,91.73353109,1410,bike,average,7,0,05-10-2016,11:04:00,2016-10-05 11:04:00,2,13.534375
6584,BHMNCPNST01,485,26.14004753,91.73097233,367,truck,average,6,0,05-10-2016,11:04:00,2016-10-05 11:04:00,2,13.056701030927835
9208,Others-CCCPS105a,2009,26.14747299,91.72804914,1411,car,high,9,0,05-10-2016,11:04:00,2016-10-05 11:04:00,3,14.502339472374315
11832,Others-CCCPS135a,3883,26.14749943,91.72800489,3177,car,high,10,0,05-10-2016,11:04:00,2016-10-05 11:04:00,3,15.118181818181817
1336,BHMBCCTHL01,387,26.14449459,91.73620513,339,car,average,5,0,05-10-2016,11:04:00,2016-10-05 11:04:00,2,12.67596899224806
24,BHMBCCMKT01,577,26.14453614,91.73617216,148,bike,average,4,0,05-10-2016,11:04:00,2016-10-05 11:04:00,2,11.556499133448874
15768,Others-CCCPS98,3103,26.14749998,91.72797778,1250,bike,average,6,0,05-10-2016,11:04:00,2016-10-05 11:04:00,2,12.702835965194971
14456,Others-CCCPS8,1322,26.14754886,91.72799519,792,car,high,8,0,05-10-2016,11:04:00,2016-10-05 11:04:00,3,13.899092284417549
10520,Others-CCCPS119a,2803,26.14754061,91.72797041,603,car,average,5,0,05-10-2016,11:04:00,2016-10-05 11:04:00,2,13.015126650017837
6585,BHMNCPNST01,485,26.14004753,91.73097233,366,car,average,5,0,05-10-2016,11:30:00,2016-10-05 11:30:00,2,12.554639175257732
9209,Others-CCCPS105a,2009,26.14747299,91.72804914,1436,bike,average,7,0,05-10-2016,11:30:00,2016-10-05 11:30:00,2,13.514783474365355
13145,Others-CCCPS202,2937,26.14749053,91.72799688,1340,car,average,6,0,05-10-2016,11:30:00,2016-10-05 11:30:00,2,12.756247871978207
15769,Others-CCCPS98,3103,26.14749998,91.72797778,1259,truck,average,6,0,05-10-2016,11:30:00,2016-10-05 11:30:00,2,12.705736384144377
14457,Others-CCCPS8,1322,26.14754886,91.72799519,796,bike,average,6,0,05-10-2016,11:30:00,2016-10-05 11:30:00,2,12.90211800302572
2649,BHMEURBRD01,470,26.14901995,91.7395035,429,cycle,high,8,0,05-10-2016,11:30:00,2016-10-05 11:30:00,3,14.212765957446809
